id,time,Valence,Arousal,Dominance,emotion,Found Words,Sadness,Joy,Trust,Fear,Surprise,Anticipation,Anger,Disgust
24,2021-03-23T12:26:32.000Z,4.9622222222222225,4.171111111111111,5.141111111111111,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'use', 'application', 'exploit', 'insecure']",0.05,0.55,0.05,0.05,0.05,0.05,0.05,0.05
25,2021-03-23T03:32:49.000Z,5.541428571428572,3.69,5.604285714285713,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'serialize', 'type']",0.04,0.04,0.04,0.04,0.62,0.04,0.04,0.04
26,2021-03-19T16:00:44.000Z,5.56,4.242,5.294,Trust,"['simulation', 'struggle', 'make', 'look', 'real']",0.04,0.04,0.62,0.04,0.04,0.04,0.04,0.04
27,2021-03-19T13:47:42.000Z,5.276666666666666,3.9033333333333333,5.591111111111113,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'filter', 'bypass', 'open', 'vulnerability']",0.04,0.59,0.04,0.04,0.04,0.04,0.04,0.04
28,2021-03-19T13:14:09.000Z,5.575714285714287,3.6628571428571433,5.854285714285713,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'input', 'filter']",0.04,0.04,0.04,0.04,0.62,0.04,0.04,0.04
29,2021-03-19T13:13:13.000Z,5.575714285714287,3.6628571428571433,5.854285714285713,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'input', 'filter']",0.04,0.04,0.04,0.04,0.62,0.04,0.04,0.04
31,2021-03-19T12:30:56.000Z,5.575714285714287,3.6628571428571433,5.854285714285713,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'input', 'filter']",0.04,0.04,0.04,0.04,0.62,0.04,0.04,0.04
32,2021-03-19T12:30:49.000Z,5.575714285714287,3.6628571428571433,5.854285714285713,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'input', 'filter']",0.04,0.04,0.04,0.04,0.62,0.04,0.04,0.04
33,2021-03-18T03:10:53.000Z,5.64,3.6214285714285714,5.841428571428572,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'basic', 'system']",0.04,0.04,0.04,0.04,0.63,0.04,0.04,0.04
34,2021-03-18T03:10:48.000Z,5.64,3.6214285714285714,5.841428571428572,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'basic', 'system']",0.04,0.04,0.04,0.04,0.63,0.04,0.04,0.04
35,2021-03-18T02:32:57.000Z,6.6625,4.8875,6.525,Trust,"['amazing', 'opportunity', 'provide', 'apply']",0.02,0.02,0.74,0.02,0.02,0.02,0.02,0.02
36,2021-03-18T02:30:48.000Z,5.812,4.552,5.714,Trust,"['employer', 'seek', 'professional', 'internship', 'prepare']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
37,2021-03-18T02:29:06.000Z,5.7625,3.685,5.8825,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'basic', 'local', 'server']",0.04,0.64,0.04,0.04,0.04,0.04,0.04,0.04
38,2021-03-17T03:10:22.000Z,5.285454545454545,3.7490909090909086,5.628181818181819,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'id', 'control', 'request', 'password', 'disclosure']",0.04,0.04,0.59,0.04,0.04,0.04,0.04,0.04
39,2021-03-17T02:54:15.000Z,5.655714285714287,4.154285714285714,5.935714285714287,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'access', 'control']",0.04,0.04,0.04,0.63,0.04,0.04,0.04,0.04
40,2021-03-17T02:54:09.000Z,5.655714285714287,4.154285714285714,5.935714285714287,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'access', 'control']",0.04,0.04,0.04,0.04,0.63,0.04,0.04,0.04
41,2021-03-17T02:38:28.000Z,5.476,3.901,5.45,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'process', 'neg-access', 'neg-control', 'one', 'step']",0.04,0.04,0.61,0.04,0.04,0.04,0.04,0.04
42,2021-03-17T02:38:22.000Z,5.476,3.901,5.45,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'process', 'neg-access', 'neg-control', 'one', 'step']",0.04,0.61,0.04,0.04,0.04,0.04,0.04,0.04
43,2021-03-16T05:25:40.000Z,5.297777777777778,3.93,5.608888888888887,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'insecure', 'direct', 'object', 'reference']",0.04,0.04,0.04,0.59,0.04,0.04,0.04,0.04
44,2021-03-16T05:25:34.000Z,5.297777777777778,3.93,5.608888888888887,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'insecure', 'direct', 'object', 'reference']",0.04,0.04,0.04,0.59,0.04,0.04,0.04,0.04
45,2021-03-16T05:09:35.000Z,5.066363636363637,3.878181818181818,5.437272727272728,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'id', 'control', 'request', 'leakage', 'redirect']",0.05,0.05,0.05,0.56,0.05,0.05,0.05,0.05
46,2021-03-16T05:06:25.000Z,5.066363636363637,3.878181818181818,5.437272727272728,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'id', 'control', 'request', 'leakage', 'redirect']",0.05,0.05,0.05,0.05,0.56,0.05,0.05,0.05
47,2021-03-16T05:02:33.000Z,5.842499999999999,3.9225,5.9825,Joy,"['justice', 'league', 'week', 'let']",0.04,0.65,0.04,0.04,0.04,0.04,0.04,0.04
48,2021-03-16T04:56:23.000Z,5.135,3.7775,5.5058333333333325,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'id', 'control', 'request', 'unpredictable', 'user', 'id']",0.05,0.05,0.05,0.05,0.57,0.05,0.05,0.05
49,2021-03-16T04:50:06.000Z,5.325555555555557,3.82,5.6944444444444455,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'id', 'control', 'request']",0.04,0.04,0.04,0.59,0.04,0.04,0.04,0.04
50,2021-03-16T04:25:34.000Z,5.57375,4.135,5.87125,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'access', 'control', 'circumvent']",0.04,0.62,0.04,0.04,0.04,0.04,0.04,0.04
51,2021-03-12T03:48:06.000Z,5.57375,4.135,5.87125,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'access', 'control', 'circumvent']",0.04,0.04,0.04,0.62,0.04,0.04,0.04,0.04
52,2021-03-12T03:47:56.000Z,5.57375,4.135,5.87125,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'access', 'control', 'circumvent']",0.04,0.62,0.04,0.04,0.04,0.04,0.04,0.04
53,2021-03-12T03:17:49.000Z,5.1960000000000015,3.622,5.742000000000001,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'role', 'modify', 'user', 'profile']",0.05,0.05,0.58,0.05,0.05,0.05,0.05,0.05
54,2021-03-12T03:17:35.000Z,5.1960000000000015,3.622,5.742000000000001,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'role', 'modify', 'user', 'profile']",0.05,0.05,0.05,0.05,0.58,0.05,0.05,0.05
55,2021-03-12T03:01:46.000Z,5.281111111111111,3.9822222222222217,5.6944444444444455,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'role', 'control', 'request']",0.04,0.04,0.04,0.59,0.04,0.04,0.04,0.04
56,2021-03-12T03:01:25.000Z,5.281111111111111,3.9822222222222217,5.6944444444444455,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'user', 'role', 'control', 'request']",0.04,0.04,0.04,0.59,0.04,0.04,0.04,0.04
57,2021-03-12T02:22:31.000Z,5.10625,4.10125,5.255,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'unprotected', 'admin', 'unpredictable']",0.05,0.57,0.05,0.05,0.05,0.05,0.05,0.05
58,2021-03-12T02:07:35.000Z,5.19,4.001428571428572,5.448571428571428,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'unprotected', 'admin']",0.05,0.05,0.58,0.05,0.05,0.05,0.05,0.05
59,2021-03-12T02:07:19.000Z,5.19,4.001428571428572,5.448571428571428,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'unprotected', 'admin']",0.05,0.58,0.05,0.05,0.05,0.05,0.05,0.05
60,2021-03-10T03:27:15.000Z,5.43375,3.485,5.555,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'bypass', 'information', 'disclosure']",0.04,0.04,0.04,0.04,0.6,0.04,0.04,0.04
61,2021-03-10T03:00:49.000Z,5.462999999999999,3.628,5.4860000000000015,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'source', 'code', 'disclosure', 'backup', 'file']",0.04,0.04,0.04,0.61,0.04,0.04,0.04,0.04
62,2021-03-09T03:06:05.000Z,5.70125,3.49,5.6525,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'page']",0.04,0.04,0.63,0.04,0.04,0.04,0.04,0.04
63,2021-03-09T02:55:31.000Z,5.451111111111113,3.634444444444444,5.5344444444444445,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'error', 'message']",0.04,0.04,0.04,0.61,0.04,0.04,0.04,0.04
64,2021-03-09T02:53:48.000Z,5.451111111111113,3.634444444444444,5.5344444444444445,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'information', 'disclosure', 'error', 'message']",0.04,0.04,0.04,0.04,0.61,0.04,0.04,0.04
65,2021-03-07T05:07:37.000Z,5.247777777777777,3.8577777777777778,5.151111111111111,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'flaw', 'enforcement', 'business', 'rule']",0.05,0.58,0.05,0.05,0.05,0.05,0.05,0.05
66,2021-03-07T05:06:16.000Z,5.247777777777777,3.8577777777777778,5.151111111111111,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'flaw', 'enforcement', 'business', 'rule']",0.05,0.58,0.05,0.05,0.05,0.05,0.05,0.05
67,2021-03-07T04:15:21.000Z,5.211111111111111,3.81,5.593333333333334,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'bypass', 'flawed', 'state', 'machine']",0.05,0.05,0.05,0.05,0.58,0.05,0.05,0.05
68,2021-03-07T04:15:08.000Z,5.211111111111111,3.81,5.593333333333334,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'bypass', 'flawed', 'state', 'machine']",0.05,0.05,0.05,0.05,0.58,0.05,0.05,0.05
69,2021-03-06T03:17:10.000Z,5.345714285714286,3.827142857142857,5.572857142857144,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'insufficient', 'validation']",0.04,0.59,0.04,0.04,0.04,0.04,0.04,0.04
70,2021-03-06T03:16:46.000Z,5.345714285714286,3.827142857142857,5.572857142857144,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'insufficient', 'validation']",0.04,0.59,0.04,0.04,0.04,0.04,0.04,0.04
71,2021-03-06T02:33:19.000Z,5.0285714285714285,3.8457142857142856,5.575714285714287,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'weak', 'isolation']",0.05,0.05,0.05,0.56,0.05,0.05,0.05,0.05
72,2021-03-06T02:33:09.000Z,5.0285714285714285,3.8457142857142856,5.575714285714287,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'weak', 'isolation']",0.05,0.56,0.05,0.05,0.05,0.05,0.05,0.05
73,2021-03-05T02:38:23.000Z,5.33,3.89625,5.62,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'inconsistent', 'security', 'control']",0.04,0.04,0.04,0.59,0.04,0.04,0.04,0.04
74,2021-03-05T02:38:15.000Z,5.33,3.89625,5.62,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'inconsistent', 'security', 'control']",0.04,0.04,0.59,0.04,0.04,0.04,0.04,0.04
75,2021-03-04T07:41:48.000Z,5.966666666666668,3.953333333333333,5.881666666666668,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'cookie']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
76,2021-03-04T03:02:18.000Z,5.594285714285713,3.79,5.7285714285714295,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'logic', 'flaw']",0.04,0.62,0.04,0.04,0.04,0.04,0.04,0.04
77,2021-03-04T03:02:10.000Z,5.594285714285713,3.79,5.7285714285714295,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'logic', 'flaw']",0.04,0.62,0.04,0.04,0.04,0.04,0.04,0.04
78,2021-03-03T12:46:12.000Z,5.497142857142856,3.9057142857142857,5.662857142857143,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'logic', 'vulnerability']",0.04,0.61,0.04,0.04,0.04,0.04,0.04,0.04
79,2021-03-02T03:36:16.000Z,5.40142857142857,3.9357142857142855,5.664285714285715,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'broken', 'logic']",0.04,0.6,0.04,0.04,0.04,0.04,0.04,0.04
80,2021-03-02T03:36:07.000Z,5.40142857142857,3.9357142857142855,5.664285714285715,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'broken', 'logic']",0.04,0.6,0.04,0.04,0.04,0.04,0.04,0.04
81,2021-03-02T03:17:10.000Z,6.038888888888889,4.001111111111111,5.315555555555553,Surprise,"['use', 'phone', 'melt', 'snow', 'amp', 'ice', 'car', 'leave', 'house']",0.03,0.03,0.03,0.03,0.67,0.03,0.03,0.03
82,2021-03-02T03:16:10.000Z,5.565,3.97625,5.70625,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'excessive', 'trust', 'control']",0.04,0.04,0.62,0.04,0.04,0.04,0.04,0.04
83,2021-03-02T03:15:59.000Z,5.565,3.97625,5.70625,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'excessive', 'trust', 'control']",0.04,0.04,0.62,0.04,0.04,0.04,0.04,0.04
84,2021-03-01T05:08:08.000Z,4.801111111111111,4.082222222222224,5.461111111111111,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'blind', 'command', 'injection', 'output']",0.05,0.05,0.05,0.53,0.05,0.05,0.05,0.05
85,2021-03-01T05:08:04.000Z,4.886666666666667,4.1577777777777785,5.333333333333333,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'blind', 'command', 'injection', 'interaction']",0.05,0.05,0.05,0.05,0.54,0.05,0.05,0.05
86,2021-03-01T05:07:57.000Z,4.886666666666667,4.1577777777777785,5.333333333333333,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'blind', 'command', 'injection', 'interaction']",0.05,0.05,0.05,0.54,0.05,0.05,0.05,0.05
87,2021-03-01T05:01:32.000Z,4.801111111111111,4.082222222222224,5.461111111111111,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'blind', 'command', 'injection', 'output']",0.05,0.05,0.05,0.53,0.05,0.05,0.05,0.05
88,2021-03-01T04:54:21.000Z,4.7410000000000005,3.948,5.098,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'blind', 'command', 'injection', 'time', 'delay']",0.05,0.05,0.05,0.53,0.05,0.05,0.05,0.05
89,2021-03-01T04:15:05.000Z,5.323333333333333,4.021111111111111,5.8344444444444425,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'command', 'injection', 'simple', 'case']",0.04,0.04,0.04,0.59,0.04,0.04,0.04,0.04
90,2021-02-28T05:24:04.000Z,5.336666666666667,3.6975,5.468333333333334,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'validation', 'file', 'extension', 'null', 'bypass']",0.04,0.04,0.04,0.59,0.04,0.04,0.04,0.04
91,2021-02-28T05:20:23.000Z,5.336666666666667,3.6975,5.468333333333334,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'validation', 'file', 'extension', 'null', 'bypass']",0.04,0.04,0.04,0.04,0.59,0.04,0.04,0.04
92,2021-02-28T05:08:06.000Z,5.468,3.878,5.473,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'sequence', 'strip', 'superfluous']",0.04,0.61,0.04,0.04,0.04,0.04,0.04,0.04
93,2021-02-28T05:07:57.000Z,5.468,3.878,5.473,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'sequence', 'strip', 'superfluous']",0.04,0.61,0.04,0.04,0.04,0.04,0.04,0.04
94,2021-02-28T04:53:02.000Z,5.42,3.661666666666666,5.528333333333332,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'sequence', 'block', 'absolute', 'path', 'bypass']",0.04,0.04,0.04,0.6,0.04,0.04,0.04,0.04
95,2021-02-28T04:52:56.000Z,5.572222222222222,3.8144444444444434,5.572222222222222,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'sequence', 'strip']",0.04,0.62,0.04,0.04,0.04,0.04,0.04,0.04
96,2021-02-28T04:52:48.000Z,5.572222222222222,3.8144444444444434,5.572222222222222,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'sequence', 'strip']",0.04,0.62,0.04,0.04,0.04,0.04,0.04,0.04
97,2021-02-28T04:37:33.000Z,5.42,3.661666666666666,5.528333333333332,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'sequence', 'block', 'absolute', 'path', 'bypass']",0.04,0.04,0.6,0.04,0.04,0.04,0.04,0.04
98,2021-02-28T04:23:23.000Z,5.775555555555558,3.6677777777777782,5.67,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'file', 'path', 'simple', 'case']",0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.04
99,2021-02-27T03:28:43.000Z,5.57125,3.81125,5.9725,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'password', 'password', 'change']",0.04,0.04,0.62,0.04,0.04,0.04,0.04,0.04
100,2021-02-27T02:42:58.000Z,5.1125,4.03125,5.6475,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'password', 'reset', 'poisoning']",0.05,0.57,0.05,0.05,0.05,0.05,0.05,0.05
101,2021-02-26T09:50:23.000Z,5.328888888888889,3.8255555555555554,5.766666666666668,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'password', 'reset', 'broken', 'logic']",0.04,0.04,0.59,0.04,0.04,0.04,0.04,0.04
102,2021-02-26T09:39:15.000Z,5.2371428571428575,3.997142857142857,5.857142857142858,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'password', 'crack']",0.05,0.58,0.05,0.05,0.05,0.05,0.05,0.05
103,2021-02-23T07:31:18.000Z,5.966666666666668,3.953333333333333,5.881666666666668,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'cookie']",0.03,0.66,0.03,0.03,0.03,0.03,0.03,0.03
104,2021-02-19T07:16:55.000Z,5.2075,4.1875,4.7725,Joy,"['vulnerability', 'web', 'security', 'academy']",0.05,0.58,0.05,0.05,0.05,0.05,0.05,0.05
105,2021-02-19T07:13:42.000Z,5.6571428571428575,3.591428571428571,5.897142857142858,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'simple', 'bypass']",0.04,0.63,0.04,0.04,0.04,0.04,0.04,0.04
106,2021-02-19T06:23:30.000Z,5.423333333333334,4.072222222222221,5.663333333333332,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'broken', 'protection', 'multiple', 'request']",0.04,0.6,0.04,0.04,0.04,0.04,0.04,0.04
107,2021-02-19T06:05:03.000Z,5.49,3.6828571428571433,5.48,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'account', 'lock']",0.04,0.04,0.04,0.04,0.61,0.04,0.04,0.04
108,2021-02-18T05:28:28.000Z,5.305,4.05625,5.73375,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'broken', 'protection', 'block']",0.04,0.04,0.04,0.59,0.04,0.04,0.04,0.04
109,2021-02-18T05:28:22.000Z,5.305,4.05625,5.73375,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'broken', 'protection', 'block']",0.04,0.04,0.04,0.59,0.04,0.04,0.04,0.04
110,2021-02-18T04:18:16.000Z,5.855714285714287,3.4071428571428566,5.647142857142858,Trust,"['lady', 'word', 'advice', 'one', 'day', 'land', 'mar']",0.04,0.04,0.65,0.04,0.04,0.04,0.04,0.04
111,2021-02-18T04:18:02.000Z,5.878333333333334,3.846666666666666,5.426666666666668,Surprise,"['one', 'day', 'landing', 'event', 'elementary', 'school']",0.04,0.04,0.04,0.04,0.65,0.04,0.04,0.04
112,2021-02-18T04:17:28.000Z,5.681818181818183,4.079090909090909,5.007272727272726,Joy,"['one', 'day', 'attempt', 'dangerous', 'mar', 'land', 'date', 'mission', 'search', 'sign', 'ancient']",0.04,0.63,0.04,0.04,0.04,0.04,0.04,0.04
113,2021-02-17T06:00:28.000Z,5.718571428571429,3.712857142857143,5.6571428571428575,Joy,"['complete', 'web', 'security', 'academy', 'lab', 'response', 'time']",0.04,0.64,0.04,0.04,0.04,0.04,0.04,0.04
114,2021-02-17T06:00:04.000Z,5.718571428571429,3.712857142857143,5.6571428571428575,Surprise,"['complete', 'web', 'security', 'academy', 'lab', 'response', 'time']",0.04,0.04,0.04,0.04,0.64,0.04,0.04,0.04
115,2021-02-16T06:04:25.000Z,5.762857142857143,3.79,5.958571428571428,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'different', 'response']",0.04,0.04,0.64,0.04,0.04,0.04,0.04,0.04
116,2021-02-16T05:42:13.000Z,5.762857142857143,3.79,5.958571428571428,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'different', 'response']",0.04,0.04,0.64,0.04,0.04,0.04,0.04,0.04
117,2021-02-16T05:42:04.000Z,5.762857142857143,3.79,5.958571428571428,Trust,"['complete', 'web', 'security', 'academy', 'lab', 'different', 'response']",0.04,0.04,0.64,0.04,0.04,0.04,0.04,0.04
118,2021-02-15T04:01:55.000Z,6.01,3.628888888888889,5.875555555555558,Trust,"['major', 'holder', 'sell', 'coin', 'get', 'full', 'support', 'concentration', 'real']",0.03,0.03,0.67,0.03,0.03,0.03,0.03,0.03
119,2021-02-14T06:30:51.000Z,5.0,3.67,4.970909090909091,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'blind', 'injection', 'time', 'delay', 'information', 'retrieval']",0.05,0.05,0.05,0.56,0.05,0.05,0.05,0.05
120,2021-02-14T05:28:37.000Z,4.8022222222222215,3.87,4.863333333333333,Fear,"['complete', 'web', 'security', 'academy', 'lab', 'blind', 'injection', 'time', 'delay']",0.05,0.05,0.05,0.53,0.05,0.05,0.05,0.05
